fsa_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
480368,Xanders,"119 Falsgrave Road, Scarborough, North Yorkshire",YO12 5EG,503322,487964,54.276888,-0.414679,Scarborough
480372,Ye Olde Forge Valley Inn,"The Forge Valley Hotel, 5 Pickering Road, West Ayton, Scarborough",YO13 9JE,498386,484523,54.246938,-0.491585,Scarborough
480388,Abbey Vaults,"James Street, Selby, North Yorkshire",YO8 4PY,461473,432248,53.782937,-1.068534,Selby
480421,Bay Horse Hotel,"57 Micklegate, Selby, North Yorkshire",YO8 4EA,461500,432518,53.78536,-1.06807,Selby
480437,Black Swan Inn,"Church Hill, Wistow, Selby, North Yorkshire",YO8 3UU,459204,435636,53.813647,-1.102315,Selby
480438,Blacksmiths Arms,"Oxmoor Lane, Biggin, Leeds, North Yorkshire",LS25 6HJ,454494,434812,53.806756,-1.173985,Selby
480443,Boy & Barrel,"Woodville Terrace, Selby, North Yorkshire",YO8 8AL,462156,431333,53.774633,-1.058354,Selby
480461,Byram Park Social Club & Institiute,"Kirkthorne Wood, Old Great North Road, Brotherton",WF11 9DX,449049,425492,53.723526,-1.258138,Selby
480496,Club Atomic,"13A Finkle Street, Selby, North Yorkshire",YO8 4DT,461426,432429,53.784569,-1.069196,Selby
480497,Coach & Horses,"16 Commercial Street, Tadcaster, North Yorkshire",LS24 8AA,448831,443560,53.885936,-1.258568,Selby
480503,Comus Inn,"Selby Road, Camblesforth, Selby, North Yorkshire",YO8 8HR,464639,425881,53.725336,-1.021822,Selby
480514,Cricketers Arms,"Market Place, Selby, North Yorkshire",YO8 4PB,461419,432327,53.783654,-1.069337,Selby
480515,Crooked Billet,"Wakefield Road, Saxton, Tadcaster",LS24 9QN,446400,436705,53.824552,-1.296598,Selby
480517,Crown Inn,"Main Street, Hemingbrough, Selby, North Yorkshire",YO8 6QE,467383,430756,53.768799,-0.979181,Selby
480540,Dr Inks,"70 Ousegate, Selby, North Yorkshire",YO8 4NJ,461738,432396,53.784236,-1.064483,Selby
480542,Drax Sports & Social Club,"New Road, Drax, Selby, North Yorkshire",YO8 8PJ,466421,426491,53.730595,-0.994688,Selby
480552,Elmete Social Club,"12 Low Street, Sherburn In Elmet, Leeds, North Yorkshire",LS25 6BG,449405,433695,53.797233,-1.251433,Selby
480554,Escrick & Deighton Club,"63 Main Street, Escrick, York",YO19 6LQ,462956,442849,53.878028,-1.043864,Selby
480565,Fenton Flyer,"Main Street, Church Fenton, Tadcaster",LS24 9RF,451664,436956,53.826312,-1.216596,Selby
480566,Ferry Inn,"King Street, Cawood, Selby, North Yorkshire",YO8 3TL,457379,437855,53.833794,-1.129615,Selby
480577,Fox & Pheasant,"Main Street, Hemingbrough, Selby, North Yorkshire",YO8 6QE,467383,430756,53.768799,-0.979181,Selby
480598,Grey Horse Inn,"Main Street, Kelfield, York",YO19 6RG,459288,438401,53.838477,-1.100507,Selby
480628,Horse & Jockey,"Weeland Road, Eggborough, Goole",DN14 0RX,456161,423621,53.706005,-1.150706,Selby
480629,Howden Arms,"High Street, Tadcaster West, North Yorkshire",LS24 9AT,448575,443299,53.883615,-1.262519,Selby
480642,Jenny Wren,"Main Street, Beal, Goole",DN14 0SS,453212,425350,53.72186,-1.195077,Selby
480665,LA Anchor Pizzeria Ltd,"Main Street, Hensall, Goole",DN14 0QZ,459133,423432,53.703978,-1.105725,Selby
480727,Nelson Inn,"134 Ousegate, Selby, North Yorkshire",YO8 8BL,462016,432257,53.782954,-1.060292,Selby
480736,Odddfellows,"Oddfellows, High Street, Carlton, Goole",DN14 9LY,464968,423796,53.706559,-1.017276,Selby
480741,Olympia Hotel,"77 Barlby Road, Barlby, Selby, North Yorkshire",YO8 5AB,461912,432695,53.786902,-1.061783,Selby
480752,Pavilion,"Playing Fields, Skipwith Road, North Duffield, Selby",YO8 5TU,468332,437107,53.825749,-0.963379,Selby
480775,Railway Sports & Social Club,"Station Road, Selby, North Yorkshire",YO8 4AA,461702,432104,53.781616,-1.065087,Selby
480779,Red Bear,"4 Low Street, Sherburn In Elmet, Leeds, North Yorkshire",LS25 6BG,449405,433695,53.797233,-1.251433,Selby
480781,Red Lion,"24 Main Road, Hambleton, Selby, North Yorkshire",YO8 9JL,455102,430812,53.770735,-1.165468,Selby
480795,Royal British Legion Club,"Low Street, South Milford, Leeds",LS25 5AR,449664,431670,53.779,-1.247827,Selby
480809,Scalm Park Leisure,"Scalm Park, Wistow, Selby, North Yorkshire",YO8 3RD,456563,433072,53.790898,-1.14289,Selby
480816,Selby Bowling Club Ltd,"Selby Bowling Club, Baffam Lane, Brayton, Selby",YO8 9AZ,460954,430970,53.771513,-1.076661,Selby
480827,Selby R.U.F.C.,"Sandhill Lane, Selby, North Yorkshire",YO8 4JP,459389,431637,53.777688,-1.100275,Selby
480828,Selby Squash & Leisure Club,"The Maltings, Flaxley Road, Selby, North Yorkshire",YO8 4BG,461120,432754,53.787526,-1.073775,Selby
480839,Shoulder of Mutton,"Main Street, Kirk Smeaton, Pontefract",WF8 3JY,451907,416633,53.643641,-1.216308,Selby
480852,South Yorkshire Boat Club,"Heck Basin.Gt.Heck, Heck, Goole",DN14 0BL,458387,420864,53.680975,-1.117507,Selby
480872,Swan Hotel,"1 Low Street, South Milford, Leeds",LS25 5AR,449664,431670,53.779,-1.247827,Selby
480873,Swan Inn,"Doncaster Road, Brayton, Selby, North Yorkshire",YO8 9EG,460160,430665,53.768855,-1.088765,Selby
480882,Tadcaster Magnet Sports & Soc. Club,"The Pavillion, Queens Gardens, Tadcaster West, North Yorkshire",LS24 9HD,448270,443030,53.881234,-1.2672,Selby
480884,Tadcaster Social Club,"49 Chapel Street, Tadcaster, North Yorkshire",LS24 9AR,448483,443404,53.884575,-1.263891,Selby
480899,The Blackamoor Head Hotel,"6 Finkle Street, Selby, North Yorkshire",YO8 4DT,461426,432429,53.784569,-1.069195,Selby
480919,The Finkle,"8 Finkle Street, Selby, North Yorkshire",YO8 4DS,461453,432429,53.784566,-1.068801,Selby
480929,The Greyhound Inn,"Main Street, Saxton, Tadcaster",LS24 9PY,447595,436764,53.824965,-1.278437,Selby
480930,The Griffin,"42 Micklegate, Selby, North Yorkshire",YO8 4EQ,461543,432504,53.785229,-1.067405,Selby
480935,The Huntsman,"105 Main Road, Drax, Selby, North Yorkshire",YO8 8NT,467405,426320,53.728932,-0.979813,Selby
480937,The Jolly Sailor,"Market Place, Cawood, Selby, North Yorkshire",YO8 3SR,457345,437759,53.832934,-1.13015,Selby
480938,The Kings Arms,"Marsh Lane, Beal, Goole",DN14 0SL,453318,425522,53.723387,-1.193442,Selby
480944,The Malt Shovel,"Ousegate, Selby, North Yorkshire",YO8 8BL,462016,432257,53.782954,-1.060292,Selby
480950,The New Inn,"4 Gowthorpe, Selby, North Yorkshire",YO8 4ET,461253,432356,53.783925,-1.071851,Selby
480951,The New Inn,"York Road, Cliffe, Selby, North Yorkshire",YO8 6NN,466225,432091,53.780936,-0.99646,Selby
480964,The Red Lion,"1 Ings Lane, Kellington, Goole",DN14 0NT,455043,425140,53.719784,-1.16737,Selby
480967,The Rockingham Arms,"Main Street, Towton, Tadcaster",LS24 9PB,448527,439546,53.84989,-1.263841,Selby
480973,The Swan,"1 Low Street, Sherburn In Elmet, Leeds",LS25 6BG,449405,433695,53.797232,-1.251433,Selby
480980,The Three Swans,"23 Church Hill, Selby, North Yorkshire",YO8 4PL,461625,432482,53.785022,-1.066165,Selby
480985,Three Hares Inn,"Main Street, Bilbrough, York, North Yorkshire",YO23 3PH,453136,446510,53.912018,-1.192584,Selby
480994,Ulleskelf Arms,"Church Fenton Lane, Ulleskelf, Tadcaster",LS24 9DW,451912,439941,53.853114,-1.212325,Selby
480996,Unicorn Inn,"15 Bondgate, Selby, North Yorkshire",YO8 3LS,461114,432959,53.789369,-1.073825,Selby
481002,Wagon & Horses,"Great North Road, Fairburn, Knottingley",WF11 9JY,447347,427783,53.744282,-1.283579,Selby
481036,Yorkshire Paintball Centre,"Skipwith Common, Skipwith, Selby, North Yorkshire",YO8 5SW,466484,439413,53.846711,-0.990951,Selby
481039,Zuzu Lounge,"12 Finkle Street, Selby, North Yorkshire",YO8 4DS,461444,432415,53.784442,-1.068943,Selby
481060,99 Mary Street Limited,"99 Mary Street, Sheffield",S1 4RT,435437,386495,53.374131,-1.46882,Sheffield
481082,Abbeydale Golf Club Ltd,"Twentywell Rise Off, Twentywell Lane, Sheffield",S17 4QA,432638,380954,53.324506,-1.511459,Sheffield
481084,Abbeydale Park Sports Club,"Abbeydale Park Sports Club, Abbeydale Road South, Sheffield",S17 3LJ,432027,381012,53.325074,-1.520627,Sheffield
481169,Alma Inn,"76 South Street, Mosborough, Sheffield",S20 5DF,442563,380626,53.320857,-1.362506,Sheffield
481205,Anglers Rest,"93 Richmond Park Road, Sheffield",S13 8HR,440178,386428,53.373191,-1.397573,Sheffield
481239,Area,"1 Burgess Street, Sheffield",S1 2HF,435287,387116,53.379723,-1.471007,Sheffield
481245,Arundel Ex-service Mens Club,"780 City Road, Sheffield",S2 1GN,437795,385326,53.363461,-1.43352,Sheffield
481274,Attercliffe Liberal Club and Institute,"792-794 Attercliffe Road, Sheffield",S9 3RS,438042,388930,53.395839,-1.429372,Sheffield
481312,Bagshawe Arms,"Bagshawe Arms, Norton Avenue, Sheffield",S14 1BP,436937,382475,53.337896,-1.446744,Sheffield
481337,Bamboo Door,"Unit 3 Building 4B, Leopold Square, Sheffield",S1 4RJ,435546,386546,53.374584,-1.467176,Sheffield
481349,Banner Cross Hotel,"971 Ecclesall Road, Sheffield",S11 8TN,432839,385067,53.361463,-1.508017,Sheffield
481357,Bar One/Bar One Food,"University Of Sheffield, Western Bank, Sheffield",S10 2TG,434178,387207,53.380614,-1.487667,Sheffield
481358,Bar Pina Ltd,"3 Harvest Lane, Sheffield",S3 8EF,435117,388490,53.392084,-1.473409,Sheffield
481359,Bar Public Limited,"Formerly Public Convenience, Surrey Street, Sheffield",S1 2LH,435525,387141,53.379932,-1.467426,Sheffield
481374,Barrowboy,"453 Abbeydale Road, Sheffield",S7 1FS,434750,384927,53.360085,-1.479334,Sheffield
481382,Bassbox,"Formerly The Boardwalk, 37-41 Snig Hill, Sheffield",S3 8NA,435581,387661,53.384602,-1.466526,Sheffield
481384,Bath Hotel,"Former 66 To 68, Victoria Street, City Centre, Sheffield",S3 7QL,434537,387051,53.379188,-1.482287,Sheffield
481387,Bay Horse Inn,"Bay Horse Inn, Pitsmoor Road, Sheffield",S3 9AT,435601,389399,53.400223,-1.46603,Sheffield
481422,Beighton Top Club,"Beighton Social Club, Manvers Road, Beighton, Sheffield",S20 1AY,443949,383784,53.349127,-1.341263,Sheffield
481423,Beighton Welfare (Recreation Ground),"52A High Street, Beighton, Sheffield",S20 1ED,444323,383892,53.350067,-1.335631,Sheffield
481455,Berlin,"18-20 Barber Road, Sheffield",S10 1ED,433697,387806,53.386028,-1.494834,Sheffield
481458,Bessemer,"Fountain Precinct, Leopold Street, Sheffield",S1 2GZ,435284,387284,53.381234,-1.471033,Sheffield
481464,Best Western Cutlers Hotel,"Cutlers Hotel, George Street, Sheffield",S1 2PF,435535,387408,53.382332,-1.467246,Sheffield
481494,Birley Wood Golf Course,"Birley Wood Golf Course, Birley Lane, Sheffield",S12 3BP,440247,382771,53.340317,-1.396985,Sheffield
481508,Blackburn & Wincobank Con.Club,"23 Fife Street, Sheffield",S9 1NJ,438745,391991,53.423298,-1.418429,Sheffield
481509,Blackstock Pub,"619 Gleadless Road, Sheffield",S2 2BT,436768,384430,53.35548,-1.449046,Sheffield
481541,Booze Hound,"Cutlery Works, 73-101 Neepsend Lane, Sheffield",S3 8AT,434797,388594,53.39304,-1.47821,Sheffield
481543,Boulevardier Limited,"501 Glossop Road, Sheffield",S10 2QE,433234,386803,53.377037,-1.501889,Sheffield
481555,Bradfield Village Hall,"The Sands, Sheffield",S6 6LB,426374,391895,53.423187,-1.604591,Sheffield
481556,Bradway Bowling Club,"116-118 Bradway Road, Sheffield",S17 4QW,433363,380433,53.319778,-1.50063,Sheffield
481564,Brass Monkey Brewery Ltd,"185 Middlewood Road, Sheffield",S6 4HD,433041,390181,53.407416,-1.504448,Sheffield
481586,British Oak Inn,"1 Mosborough Moor, Sheffield",S20 5AY,441873,381644,53.330061,-1.37273,Sheffield
481609,Brothers Arms,"106 Well Road, Sheffield",S8 9TZ,435325,384994,53.360638,-1.470671,Sheffield
481610,Brown Bear,"109 Norfolk Street, Sheffield",S1 2JE,435485,387216,53.380609,-1.46802,Sheffield
481638,Bungalows and Bears,"The Fire Station, Division Street, Sheffield",S1 4GF,435055,387150,53.380044,-1.47449,Sheffield
481689,Cafe Totem,"23 Furnival Gate, Sheffield",S1 4QR,435269,386927,53.378016,-1.471298,Sheffield
481743,Carlton Social Club,"896 Gleadless Road, Sheffield",S12 2QF,437912,383504,53.347076,-1.431979,Sheffield
481757,Castle Inn,"111 Dykes Hall Road, Sheffield",S6 4GR,432854,389971,53.40554,-1.507278,Sheffield
481758,Castle Inn,"Twentywell Road, Sheffield",S17 4PT,432705,380611,53.321419,-1.510489,Sheffield
481764,Cavells Cafe Bar,"31 High Street, City Centre, Sheffield",S1 2GA,435503,387477,53.382953,-1.467719,Sheffield
481789,Champs,"255 Ecclesall Road, Sheffield",S11 8NX,434164,386190,53.371465,-1.487987,Sheffield
481795,Chantry Arms,"733 Chesterfield Road, Sheffield",S8 0SL,434863,383037,53.343094,-1.477841,Sheffield
481803,Chapeltown Tap House & Gin Bar,"2A Ecclesfield Road, Chapeltown, Sheffield",S35 1TD,435677,395775,53.457516,-1.464167,Sheffield
481804,Chapeltown W M C,"Market Place, Chapeltown, Sheffield",S35 2UU,435557,396265,53.461945,-1.465919,Sheffield
481818,Chaucer Social Club,"100 Chaucer Close, Sheffield",S5 9QE,434029,392580,53.428917,-1.489329,Sheffield
481887,City Limits Dance Centre,"607/613 Penistone Road, Sheffield",S6 2GA,433922,389503,53.401267,-1.49127,Sheffield
481905,Club Baize,"14-16 West Street, Beighton, Sheffield",S20 1EP,444041,383106,53.343025,-1.339976,Sheffield
481912,Cobden View Hotel,"40 Cobden View Road, Sheffield",S10 1HQ,433181,387618,53.384371,-1.502611,Sheffield
481915,Coco,"168-170 Devonshire Street, Sheffield",S3 7SG,434730,387111,53.37971,-1.479378,Sheffield
481919,CODE,"28 Eyre Street, Sheffield",S1 4QY,435284,386782,53.37672,-1.471089,Sheffield
481920,Code and Code Warehouse,"14-20 Eyre Street, Sheffield",S1 4QY,435283,386783,53.37673,-1.471103,Sheffield
481936,Colley WMC,"Flat Over, Colley Working Mens Club, 2 Margetson Road, Sheffield",S5 9LS,434787,392670,53.429676,-1.477912,Sheffield
481982,Copa,"293-295 Ecclesall Road, Sheffield",S11 8NX,434132,386172,53.371312,-1.488474,Sheffield
481985,Copthorne Hotel Sheffield,"Bramall Lane, Highfield, Sheffield",S2 4SU,435327,386020,53.369869,-1.470527,Sheffield
481995,Corporation Nightclub,"1-3 Trafalgar Court, Milton Street, Sheffield",S1 4JU,434896,386806,53.376963,-1.476918,Sheffield
482048,Craft & Dough & The Wigt & Pen,"44 Campo Lane, Sheffield",S1 2EG,435272,387505,53.383221,-1.471189,Sheffield
482059,Cricketers,"Former Cricketers Arms 106, Bramall Lane, Highfield, Sheffield",S2 4RD,435169,386088,53.370491,-1.472894,Sheffield
482064,Crookes Social Club,"Mulehouse Road, Sheffield",S10 1TA,432745,387642,53.384605,-1.509163,Sheffield
482080,Cue Ball Snooker,"19 Station Road, Chapeltown, Sheffield",S35 2XE,435621,396357,53.46276,-1.464944,Sheffield
482117,Darnall Horticulture & Floral Services Institution,"647-651 Staniforth Road, Sheffield",S9 4RD,439058,387928,53.386757,-1.414206,Sheffield
482124,Davy's Sporting Club Ltd,"630 Prince Of Wales Road, Sheffield",S9 4ER,439209,386964,53.378081,-1.412055,Sheffield
482128,De La Salle Assoc Club Ltd,"Beauchief Abbey Drive, Sheffield",S8 7BA,432837,381466,53.329096,-1.508419,Sheffield
482138,Decks,"Steel Yard Kelham, Kelham Island, Sheffield",S3 8RY,435164,388206,53.389528,-1.472734,Sheffield
482159,Department of Drinks Ltd,"Castle House, Angel Street, Sheffield",S3 8LN,435655,387596,53.38401,-1.465418,Sheffield
482170,Devonshire Arms,"11 High Street, Dore, Sheffield",S17 3GU,430777,381228,53.327081,-1.539372,Sheffield
482183,DINA,"32-34 Cambridge Street, Sheffield",S1 4HP,435207,387060,53.379216,-1.472215,Sheffield
482197,Dog & Partridge,"56 Trippet Lane, Sheffield",S1 4EL,435047,387363,53.381959,-1.474587,Sheffield
482222,Dore & Totley Golf Club,"Dore & Totley Golf Club, Bradway Road, Sheffield",S17 4QR,433436,380399,53.319469,-1.499538,Sheffield
482226,Dore Masonic Hall,"7 Woodland View, Abbeydale Road South, Sheffield",S17 3LA,432225,381293,53.327579,-1.517625,Sheffield
482243,Dove and Rainbow,"2 Hartshead Square, Sheffield",S1 2FD,435555,387527,53.383398,-1.466939,Sheffield
482247,Drakehouse Mill,"Drakehouse Retail Park, Drake House Way, Sheffield",S20 7JJ,442936,383335,53.345175,-1.356541,Sheffield
482253,Duality,"106 Devonshire Street, Sheffield",S3 7SF,434883,387099,53.379596,-1.477091,Sheffield
482326,Embassy Ballroom & Foxwood Public House,"The Foxwood, 57 Mansfield Road, Sheffield",S12 2AG,438738,384789,53.358558,-1.419416,Sheffield
482353,Everest Inn,"44 Ballifield Drive, Sheffield",S13 9HS,441621,386135,53.370437,-1.375924,Sheffield
482387,Farm Road Sports & Social,"Farm Road Sports & Social Club, Farm Road, Sheffield",S2 2TP,435891,386431,53.373517,-1.462005,Sheffield
482412,Firth Park W M C,"56 Idsworth Road, Sheffield",S5 6UP,436681,390556,53.410548,-1.449654,Sheffield
482435,Florist Inn,"185 Walkley Road, Sheffield",S6 2XN,433325,388896,53.395849,-1.500298,Sheffield
482461,Forum Kitchen & Bar,"The Forum Cafe Bar, The Forum, 127-129 Devonshire Street, Sheffield",S3 7SB,434872,387065,53.379292,-1.47725,Sheffield
482464,Foundry Bar Student Union,"University Of Sheffield, Western Bank, Sheffield",S10 2TG,434178,387207,53.380614,-1.487667,Sheffield
482471,Fox Inn,"21 Robin Lane, Sheffield",S20 1BB,443728,383500,53.346603,-1.344623,Sheffield
482493,Fretson Green Club,"Fretson Road, Sheffield",S2 1JZ,438437,385631,53.366146,-1.423836,Sheffield
482494,Friendship Hotel,"The Friendship, 536 Manchester Road, Stocksbridge, Sheffield",S36 2DW,427013,398533,53.48283,-1.594408,Sheffield
482495,Frog and Parrot,"94 Division Street, Sheffield",S1 4GF,435055,387150,53.380044,-1.47449,Sheffield
482534,George Inn,"11 Market Street, Woodhouse, Sheffield",S13 7PD,442197,384881,53.35913,-1.367435,Sheffield
482559,Glass Frog,"363 Abbeydale Road, Sheffield",S7 1FS,434752,384927,53.360079,-1.479304,Sheffield
482561,Gleadless & Dist Conservatives,"268 Hollinsend Road, Sheffield",S12 2EJ,438667,384038,53.35183,-1.420574,Sheffield
482564,Globe,"54 Howard Street, Sheffield",S1 2LX,435601,386981,53.37849,-1.466311,Sheffield
482583,Golden Plover,"Spa View Road, Sheffield",S12 4HE,440950,383338,53.34536,-1.386369,Sheffield
482599,Graduate,"The Graduate, 94 Surrey Street, Sheffield",S1 2LH,435525,387141,53.379932,-1.467426,Sheffield
482644,Grennel Mower,"264 Lowedges Road, Sheffield",S8 7JD,433935,380493,53.320281,-1.492025,Sheffield
482647,Grenoside Private Members Club,"195 Main Street, Grenoside, Sheffield",S35 8PP,433048,394197,53.443512,-1.503921,Sheffield
482666,Guzzle,"843 Chesterfield Road, Sheffield",S8 0SQ,434804,382772,53.34071,-1.478743,Sheffield
482667,Gypsy Queen,"Drake House Lane, Sheffield",S20 1FW,443688,383130,53.343271,-1.345274,Sheffield
482710,Handsworth Inn,"343 Handsworth Road, Sheffield",S13 9BP,440802,386309,53.372065,-1.38821,Sheffield
482714,Handsworth Social Club Ltd,"13 Hall Road, Sheffield",S13 9AG,440901,386322,53.372183,-1.38672,Sheffield
482727,Hare and Hounds,"6 Church Street, Oughtibridge, Sheffield",S35 0FW,430646,393341,53.435965,-1.540171,Sheffield
482729,Harrisons 1854,"15 Regent Terrace, Sheffield",S3 7QA,434614,387263,53.381088,-1.481107,Sheffield
482732,Hartley House Social Club,"239-241 Bellhouse Road, Sheffield",S5 6HQ,437057,391866,53.422304,-1.443843,Sheffield
482738,Hawk and Dove,"7 Thorpe Green, Sheffield",S20 7HH,442988,382530,53.337936,-1.355869,Sheffield
482759,Heist Craft Ltd,"107 Neepsend Lane, Sheffield",S3 8AT,434758,388643,53.393483,-1.478791,Sheffield
482766,Hen and Chickens,"3 Castle Green, Sheffield",S3 8LX,435676,387648,53.384479,-1.465099,Sheffield
